,Time,Tibialis antelior,Gastrocnemius medialis
945,3.682,0.05,0.015
946,3.683,0.05,0.011
947,3.684,0.054,0.015
948,3.685,0.055,0.009
949,3.686,0.019,0.015
950,3.687,-0.045,0.011
951,3.688,-0.032,0.014
952,3.689,0.0,0.012
953,3.69,0.02,0.009
954,3.691,0.0,0.009
955,3.692,-0.013,0.006
956,3.693,-0.008,0.001
957,3.694,0.014,-0.001
958,3.695,0.002,0.001
959,3.696,-0.034,0.002
960,3.697,0.002,-0.002
961,3.698,-0.063,-0.034
962,3.699,-0.182,-0.045
963,3.7,-0.164,0.0
964,3.701,-0.098,0.027
965,3.702,-0.049,0.02
966,3.703,-0.042,0.017
967,3.704,-0.037,0.021
968,3.705,-0.061,0.018
969,3.706,-0.06,0.02
970,3.707,-0.078,0.014
971,3.708,-0.036,0.015
972,3.709,0.003,0.011
973,3.71,0.029,0.01
974,3.711,0.035,0.007
975,3.712,0.036,0.009
976,3.713,-0.014,0.001
977,3.714,-0.053,0.0
978,3.715,-0.033,0.001
979,3.716,-0.066,-0.001
980,3.717,-0.105,-0.008
981,3.718,-0.173,-0.045
982,3.719,-0.162,-0.054
983,3.72,-0.102,-0.01
984,3.721,-0.054,0.021
985,3.722,-0.037,0.017
986,3.723,0.018,0.016
987,3.724,0.13,0.018
988,3.725,0.202,0.011
989,3.726,0.19,0.011
990,3.727,0.117,0.009
991,3.728,0.116,0.013
992,3.729,0.056,0.011
993,3.73,0.049,0.012
994,3.731,0.098,0.008
995,3.732,0.099,0.006
996,3.733,0.171,-0.001
997,3.734,0.133,-0.004
998,3.735,0.081,-0.002
999,3.736,0.085,-0.008
1000,3.737,0.009,-0.014
1001,3.738,-0.092,-0.051
1002,3.739,-0.107,-0.061
1003,3.74,-0.152,-0.013
1004,3.741,-0.313,0.011
1005,3.742,-0.262,0.007
1006,3.743,-0.272,0.006
1007,3.744,-0.255,0.007
1008,3.745,-0.062,0.0
1009,3.746,0.258,0.005
1010,3.747,0.429,0.0
1011,3.748,0.504,0.004
1012,3.749,0.302,0.006
1013,3.75,0.179,0.007
1014,3.751,0.155,0.004
1015,3.752,0.082,0.001
1016,3.753,0.03,-0.003
1017,3.754,-0.158,-0.008
1018,3.755,-0.207,-0.011
1019,3.756,-0.285,-0.014
1020,3.757,-0.476,-0.02
1021,3.758,-0.533,-0.054
1022,3.759,-0.091,-0.062
1023,3.76,0.295,-0.016
1024,3.761,0.268,0.008
1025,3.762,0.288,0.003
1026,3.763,0.285,0.001
1027,3.764,0.177,0.007
1028,3.765,0.048,0.003
1029,3.766,-0.041,0.007
1030,3.767,-0.041,0.002
1031,3.768,-0.029,0.008
1032,3.769,-0.055,0.008
1033,3.77,-0.051,0.013
1034,3.771,-0.048,0.009
1035,3.772,-0.041,0.006
1036,3.773,-0.018,0.0
1037,3.774,0.072,-0.001
1038,3.775,0.207,0.002
1039,3.776,0.204,-0.001
1040,3.777,0.118,-0.008
1041,3.778,0.035,-0.042
1042,3.779,-0.003,-0.047
1043,3.78,-0.025,-0.005
1044,3.781,-0.053,0.019
1045,3.782,-0.117,0.016
1046,3.783,-0.223,0.012
1047,3.784,-0.207,0.014
1048,3.785,-0.176,0.007
1049,3.786,-0.001,0.009
1050,3.787,0.135,0.009
1051,3.788,0.108,0.01
1052,3.789,0.075,0.011
1053,3.79,-0.028,0.01
1054,3.791,-0.132,0.009
1055,3.792,-0.186,0.005
1056,3.793,-0.109,-0.002
1057,3.794,-0.048,-0.001
1058,3.795,-0.085,0.001
1059,3.796,-0.026,-0.002
1060,3.797,0.036,-0.01
1061,3.798,0.041,-0.047
1062,3.799,0.07,-0.057
1063,3.8,0.09,-0.017
1064,3.801,0.128,0.011
1065,3.802,0.1,0.007
1066,3.803,0.066,0.006
1067,3.804,0.107,0.012
1068,3.805,0.032,0.007
1069,3.806,-0.037,0.011
1070,3.807,-0.152,0.006
1071,3.808,-0.268,0.01
1072,3.809,-0.213,0.009
1073,3.81,0.203,0.01
1074,3.811,0.421,0.008
1075,3.812,0.16,0.003
1076,3.813,0.14,-0.001
1077,3.814,0.258,-0.004
1078,3.815,0.182,-0.002
1079,3.816,0.046,-0.005
1080,3.817,0.001,-0.011
1081,3.818,-0.041,-0.045
1082,3.819,-0.07,-0.05
1083,3.82,-0.001,0.0
1084,3.821,0.04,0.032
1085,3.822,0.038,0.03
1086,3.823,-0.007,0.032
1087,3.824,-0.034,0.037
1088,3.825,-0.065,0.032
1089,3.826,-0.052,0.039
1090,3.827,-0.06,0.04
1091,3.828,-0.02,0.045
1092,3.829,-0.032,0.04
1093,3.83,-0.015,0.04
1094,3.831,-0.017,0.036
1095,3.832,-0.018,0.029
1096,3.833,-0.039,0.015
1097,3.834,-0.041,0.008
1098,3.835,-0.036,0.003
1099,3.836,-0.043,-0.003
1100,3.837,-0.037,-0.019
1101,3.838,-0.083,-0.065
1102,3.839,-0.092,-0.078
1103,3.84,-0.014,-0.032
1104,3.841,0.053,-0.007
1105,3.842,0.089,-0.017
1106,3.843,0.081,-0.021
1107,3.844,0.055,-0.023
1108,3.845,0.029,-0.029
1109,3.846,0.004,-0.025
1110,3.847,-0.017,-0.027
1111,3.848,-0.028,-0.023
1112,3.849,-0.003,-0.024
1113,3.85,0.022,-0.024
1114,3.851,0.016,-0.026
1115,3.852,-0.01,-0.027
1116,3.853,-0.011,-0.032
1117,3.854,-0.019,-0.033
1118,3.855,-0.088,-0.029
1119,3.856,-0.113,-0.029
1120,3.857,-0.087,-0.035
1121,3.858,-0.085,-0.069
1122,3.859,-0.074,-0.074
1123,3.86,0.031,-0.025
1124,3.861,0.137,0.006
1125,3.862,-0.006,0.002
1126,3.863,-0.074,0.005
1127,3.864,-0.014,0.008
1128,3.865,-0.041,0.003
1129,3.866,-0.002,0.011
1130,3.867,-0.018,0.009
1131,3.868,-0.007,0.015
1132,3.869,-0.029,0.013
1133,3.87,-0.003,0.015
1134,3.871,0.013,0.014
1135,3.872,0.018,0.01
1136,3.873,0.023,0.0
1137,3.874,0.037,0.0
1138,3.875,0.052,0.002
1139,3.876,0.045,0.003
1140,3.877,0.053,-0.001
1141,3.878,-0.001,-0.039
1142,3.879,-0.058,-0.046
1143,3.88,-0.013,0.001
1144,4.78,-0.028,0.0
1145,4.781,-0.092,0.007
1146,4.782,-0.009,0.003
1147,4.783,-0.004,0.003
1148,4.784,-0.044,0.005
1149,4.785,-0.034,0.002
1150,4.786,0.005,0.0
1151,4.787,0.013,0.0
1152,4.788,-0.08,0.005
1153,4.789,-0.173,0.003
1154,4.79,-0.143,0.0
1155,4.791,0.003,-0.001
1156,4.792,0.213,-0.003
1157,4.793,0.195,-0.007
1158,4.794,0.167,-0.003
1159,4.795,0.155,-0.004
1160,4.796,0.091,-0.006
1161,4.797,0.042,-0.006
1162,4.798,0.014,-0.017
1163,4.799,0.019,-0.015
1164,4.8,0.017,-0.005
1165,4.801,0.053,0.005
1166,4.802,0.03,0.002
1167,4.803,0.03,0.003
1168,4.804,0.024,0.003
1169,4.805,0.026,0.001
1170,4.806,0.018,0.001
1171,4.807,0.013,-0.002
1172,4.808,0.013,0.003
1173,4.809,0.014,0.002
1174,4.81,0.012,0.005
1175,4.811,0.011,0.007
1176,4.812,0.0,0.008
1177,4.813,-0.021,0.002
1178,4.814,-0.034,-0.002
1179,4.815,-0.034,-0.003
1180,4.816,-0.028,-0.002
1181,4.817,-0.031,-0.004
1182,4.818,-0.004,-0.013
1183,4.819,0.014,-0.011
1184,4.82,-0.012,0.0
1185,4.821,-0.058,0.006
1186,4.822,-0.077,0.002
1187,4.823,-0.053,0.002
1188,4.824,0.041,0.003
1189,4.825,0.111,0.003
1190,4.826,0.087,0.005
1191,4.827,0.042,0.01
1192,4.828,-0.033,0.014
1193,4.829,-0.047,0.01
1194,4.83,0.014,0.009
1195,4.831,0.019,0.011
1196,4.832,-0.035,0.007
1197,4.833,-0.01,0.002
1198,4.834,-0.022,0.0
1199,4.835,-0.059,0.0
1200,4.836,0.114,0.0
1201,4.837,0.125,0.004
1202,4.838,-0.043,-0.01
1203,4.839,-0.138,-0.006
1204,4.84,-0.199,0.005
1205,4.841,-0.292,0.013
1206,4.842,-0.22,0.017
1207,4.843,-0.121,0.011
1208,4.844,-0.031,0.007
1209,4.845,0.109,0.007
1210,4.846,0.239,0.006
1211,4.847,0.177,0.006
1212,4.848,0.048,0.008
1213,4.849,0.083,0.006
1214,4.85,0.101,0.007
1215,4.851,0.089,0.004
1216,4.852,0.037,0.001
1217,4.853,0.038,-0.007
1218,4.854,-0.015,-0.006
1219,4.855,-0.062,-0.004
1220,4.856,-0.114,-0.008
1221,4.857,-0.109,-0.012
1222,4.858,-0.091,-0.019
1223,4.859,-0.041,-0.015
1224,4.86,0.033,-0.003
1225,4.861,0.128,0.004
1226,4.862,0.099,0.005
1227,4.863,0.017,0.008
1228,4.864,0.027,0.014
1229,4.865,-0.033,0.014
1230,4.866,-0.116,0.013
1231,4.867,-0.155,0.009
1232,4.868,-0.144,0.007
1233,4.869,-0.087,0.004
1234,4.87,-0.138,0.007
1235,4.871,-0.236,0.002
1236,4.872,-0.264,-0.001
1237,4.873,-0.411,-0.006
1238,4.874,-0.401,-0.004
1239,4.875,-0.056,-0.003
1240,4.876,0.512,-0.005
1241,4.877,0.638,-0.005
1242,4.878,0.285,-0.016
1243,4.879,0.068,-0.013
1244,4.88,0.029,-0.001
1245,4.881,0.17,0.01
1246,4.882,0.392,0.014
1247,4.883,0.152,0.021
1248,4.884,-0.008,0.022
1249,4.885,0.137,0.018
1250,4.886,0.027,0.013
1251,4.887,-0.084,0.004
1252,4.888,-0.016,0.0
1253,4.889,0.277,0.0
1254,4.89,0.282,-0.002
1255,4.891,0.362,-0.001
1256,4.892,0.4,-0.003
1257,4.893,0.088,-0.002
1258,4.894,-0.045,0.003
1259,4.895,0.125,0.002
1260,4.896,0.045,0.0
1261,4.897,-0.059,-0.002
1262,4.898,0.023,-0.011
1263,4.899,0.101,-0.01
1264,4.9,0.17,0.0
1265,4.901,0.103,0.0
1266,4.902,-0.018,-0.005
1267,4.903,-0.066,-0.007
1268,4.904,-0.058,-0.004
1269,4.905,-0.116,-0.002
1270,4.906,-0.311,0.003
1271,4.907,-0.474,0.007
1272,4.908,-0.455,0.014
1273,4.909,-0.387,0.012
1274,4.91,-0.315,0.012
1275,4.911,-0.314,0.01
1276,4.912,-0.26,0.008
1277,4.913,-0.189,0.0
1278,4.914,0.014,-0.002
1279,4.915,0.232,-0.005
1280,4.916,0.285,-0.011
1281,4.917,0.111,-0.015
1282,4.918,0.006,-0.022
1283,4.919,0.064,-0.021
1284,4.92,0.144,-0.009
1285,4.921,0.101,-0.002
1286,4.922,0.083,-0.003
1287,4.923,0.024,0.0
1288,4.924,0.007,-0.002
1289,4.925,-0.052,-0.001
1290,4.926,-0.165,0.0
1291,4.927,-0.19,0.0
1292,4.928,-0.187,0.008
1293,4.929,-0.207,0.007
1294,4.93,-0.151,0.008
1295,4.931,0.041,0.002
1296,4.932,0.246,0.0
1297,4.933,0.495,-0.003
1298,4.934,0.255,-0.001
1299,4.935,-0.003,-0.003
1300,4.936,0.074,-0.004
1301,4.937,0.024,-0.007
1302,4.938,0.073,-0.016
1303,4.939,0.004,-0.01
1304,4.94,-0.001,0.0
1305,4.941,-0.074,0.009
1306,4.942,-0.21,0.01
1307,4.943,-0.307,0.013
1308,4.944,-0.19,0.013
1309,4.945,0.153,0.01
1310,4.946,0.343,0.014
1311,4.947,0.221,0.019
1312,4.948,0.027,0.018
1313,4.949,0.084,0.015
1314,4.95,0.144,0.013
1315,4.951,0.138,0.006
1316,4.952,0.081,0.0
1317,4.953,-0.019,0.0
1318,4.954,0.054,0.001
1319,4.955,-0.039,0.001
1320,4.956,-0.229,0.003
1321,4.957,-0.167,0.001
1322,4.958,-0.027,-0.004
1323,4.959,-0.013,0.001
1324,4.96,-0.06,0.011
1325,4.961,-0.088,0.017
1326,4.962,-0.153,0.014
1327,4.963,-0.222,0.01
1328,4.964,-0.06,0.009
1329,4.965,-0.062,0.008
1330,4.966,0.007,0.009
1331,4.967,0.123,0.006
1332,4.968,0.152,0.009
1333,4.969,0.275,0.009
1334,4.97,0.176,0.008
1335,4.971,0.089,0.007
1336,4.972,0.008,0.009
1337,4.973,-0.16,0.007
1338,4.974,-0.248,0.01
1339,4.975,-0.271,0.009
1340,4.976,-0.486,0.007
1341,4.977,-0.553,0.005
1342,4.978,-0.333,-0.004
1343,4.979,0.123,-0.003
1344,4.98,0.467,0.007
1345,4.981,0.446,0.008
1346,4.982,0.244,0.002
1347,4.983,0.193,0.0
1348,4.984,0.227,0.0
1349,4.985,0.177,-0.001
1350,4.986,0.16,0.0
1351,4.987,0.238,-0.003
1352,4.988,0.322,0.0
1353,4.989,0.22,0.0
1354,4.99,0.143,0.0
1355,4.991,-0.047,0.0
1356,4.992,-0.13,-0.001
1357,4.993,-0.283,-0.005
1358,4.994,-0.264,-0.004
1359,4.995,-0.215,-0.004
1360,4.996,-0.317,-0.007
1361,4.997,-0.384,-0.01
1362,4.998,-0.253,-0.023
1363,4.999,0.012,-0.023
1364,5.0,0.417,-0.009
1365,5.001,0.542,-0.002
1366,5.002,0.21,-0.007
1367,5.003,0.13,-0.008
1368,5.004,0.1,-0.005
1369,5.005,0.058,-0.005
1370,5.006,0.007,-0.003
1371,5.007,0.12,-0.002
1372,5.008,0.149,0.0
1373,5.009,-0.018,-0.002
1374,5.01,-0.056,-0.005
1375,5.011,-0.119,-0.006
1376,5.012,-0.079,-0.007
1377,5.013,-0.001,-0.011
1378,5.014,0.035,-0.008
1379,5.015,-0.012,-0.008
1380,5.016,-0.112,-0.008
1381,5.017,-0.167,-0.01
1382,5.018,-0.248,-0.018
1383,5.019,-0.315,-0.018
1384,5.02,-0.335,-0.002
1385,5.021,-0.223,0.003
1386,5.022,0.02,0.003
1387,5.023,0.26,0.003
1388,5.024,0.276,0.001
1389,5.025,0.277,-0.003
1390,5.026,0.272,-0.004
1391,5.027,0.133,-0.006
1392,5.028,-0.012,-0.003
1393,5.029,-0.133,-0.003
1394,5.03,-0.254,-0.001
1395,5.031,-0.261,-0.003
1396,5.032,-0.25,-0.004
1397,5.033,-0.227,-0.007
1398,5.034,-0.03,-0.005
1399,5.035,0.069,-0.007
1400,5.036,0.066,-0.009
1401,5.037,-0.018,-0.012
1402,5.038,-0.06,-0.025
1403,5.039,0.081,-0.021
1404,5.04,-0.087,-0.005
1405,5.041,-0.127,-0.001
1406,5.042,-0.036,-0.004
1407,5.043,-0.043,-0.004
1408,5.044,-0.002,-0.006
1409,5.045,0.253,-0.007
1410,5.046,0.548,-0.007
1411,5.047,0.289,-0.005
1412,5.048,-0.062,-0.003
1413,5.049,-0.101,-0.004
1414,5.05,-0.098,-0.003
1415,5.051,-0.072,-0.001
1416,5.052,-0.087,0.0
1417,5.053,0.031,-0.004
1418,5.054,0.201,0.0
1419,5.055,0.227,0.005
1420,5.056,0.161,0.006
1421,5.057,-0.043,0.006
1422,5.058,-0.126,0.0
1423,5.059,-0.038,0.013
1424,5.06,0.024,0.038
1425,5.061,0.041,0.049
1426,5.062,0.039,0.043
1427,5.063,0.025,0.042
1428,5.064,0.028,0.034
1429,5.065,0.013,0.025
1430,5.066,0.004,0.017
1431,5.067,-0.01,0.005
1432,5.068,0.0,0.0
1433,5.069,0.001,-0.01
1434,5.07,0.017,-0.017
1435,5.071,0.026,-0.026
1436,5.072,0.041,-0.033
1437,5.073,0.024,-0.038
1438,5.074,0.017,-0.037
1439,5.075,0.004,-0.039
1440,5.076,-0.009,-0.038
1441,5.077,-0.041,-0.039
1442,5.078,-0.096,-0.054
1443,5.079,-0.103,-0.051
1444,5.08,-0.076,-0.033
1445,5.081,-0.083,-0.023
1446,5.082,-0.096,-0.026
1447,5.083,-0.091,-0.022
1448,5.084,-0.058,-0.02
1449,5.085,0.003,-0.017
1450,5.086,0.001,-0.014
1451,5.087,0.001,-0.014
1452,5.088,0.008,-0.009
1453,5.089,0.003,-0.011
1454,5.09,0.009,-0.01
1455,5.091,0.008,-0.011
1456,5.092,0.011,-0.008
1457,5.093,-0.002,-0.011
1458,5.094,-0.016,-0.007
1459,5.095,-0.033,-0.007
1460,5.096,-0.032,-0.005
1461,5.097,-0.031,-0.005
1462,5.098,-0.05,-0.016
1463,5.099,-0.074,-0.011
1464,5.1,-0.052,0.004
1465,5.101,0.093,0.013
1466,5.102,0.191,0.013
1467,5.103,0.102,0.016
1468,5.104,0.056,0.016
1469,5.105,-0.007,0.013
1470,5.106,0.01,0.014
1471,5.107,0.02,0.013
1472,5.108,0.016,0.014
1473,5.109,-0.001,0.015
1474,5.11,-0.048,0.017
1475,5.111,0.007,0.018
1476,5.112,0.02,0.014
1477,5.113,0.041,0.009
1478,5.114,0.025,0.009
1479,5.115,0.054,0.009
1480,5.116,0.024,0.01
1481,5.117,0.022,0.006
1482,5.118,-0.017,-0.003
1483,5.119,-0.024,0.002
1484,5.12,-0.014,0.012
1485,5.121,-0.006,0.017
1486,5.122,-0.017,0.015
1487,5.123,-0.016,0.015
1488,5.124,-0.003,0.017
1489,5.125,0.003,0.013
1490,5.126,0.015,0.013
1491,5.127,0.038,0.015
1492,5.128,0.086,0.021
1493,5.129,0.067,0.019
1494,5.13,0.062,0.02
1495,5.131,0.083,0.018
1496,5.132,-0.073,0.015
1497,5.133,-0.304,0.014
1498,5.134,-0.542,0.02
1499,5.135,-0.771,0.018
1500,5.136,-0.68,0.013
1501,5.137,-0.139,0.009
1502,5.138,0.394,-0.002
1503,5.139,0.462,0.0
1504,5.14,0.346,0.011
1505,5.9,0.027,0.005
1506,5.901,0.031,0.009
1507,5.902,0.029,0.007
1508,5.903,0.03,0.006
1509,5.904,0.025,0.006
1510,5.905,0.014,0.007
1511,5.906,0.001,0.008
1512,5.907,-0.011,0.005
1513,5.908,-0.025,0.01
1514,5.909,-0.042,0.01
1515,5.91,-0.05,0.011
1516,5.911,-0.044,0.011
1517,5.912,0.002,0.006
1518,5.913,0.06,0.003
1519,5.914,0.051,0.006
1520,5.915,0.023,0.004
1521,5.916,0.028,0.004
1522,5.917,0.004,-0.002
1523,5.918,-0.014,-0.013
1524,5.919,-0.005,-0.007
1525,5.92,0.012,0.003
1526,5.921,0.016,0.006
1527,5.922,0.008,0.002
1528,5.923,0.008,0.002
1529,5.924,0.002,0.002
1530,5.925,0.004,0.002
1531,5.926,0.004,0.001
1532,5.927,0.006,0.004
1533,5.928,0.012,0.008
1534,5.929,0.011,0.009
1535,5.93,0.01,0.007
1536,5.931,0.003,0.007
1537,5.932,-0.003,0.002
1538,5.933,-0.01,-0.002
1539,5.934,-0.029,-0.001
1540,5.935,-0.048,-0.002
1541,5.936,-0.03,-0.003
1542,5.937,-0.01,-0.003
1543,5.938,0.008,-0.012
1544,5.939,0.052,-0.01
1545,5.94,0.078,0.0
1546,5.941,0.073,0.003
1547,5.942,0.033,0.002
1548,5.943,-0.024,0.004
1549,5.944,-0.119,0.001
1550,5.945,-0.16,-0.002
1551,5.946,-0.167,-0.002
1552,5.947,-0.133,0.0
1553,5.948,0.011,0.003
1554,5.949,0.045,0.003
1555,5.95,0.028,0.004
1556,5.951,0.0,0.004
1557,5.952,-0.049,0.0
1558,5.953,0.052,-0.005
1559,5.954,0.052,-0.005
1560,5.955,0.008,-0.002
1561,5.956,-0.011,-0.003
1562,5.957,-0.008,-0.008
1563,5.958,-0.081,-0.015
1564,5.959,-0.216,-0.008
1565,5.96,-0.278,0.001
1566,5.961,-0.147,0.0
1567,5.962,0.106,-0.003
1568,5.963,0.213,-0.001
1569,5.964,0.134,-0.002
1570,5.965,0.204,-0.003
1571,5.966,0.293,-0.003
1572,5.967,0.286,0.003
1573,5.968,0.201,0.009
1574,5.969,0.099,0.008
1575,5.97,0.015,0.009
1576,5.971,-0.067,0.005
1577,5.972,-0.042,0.0
1578,5.973,-0.043,-0.004
1579,5.974,-0.046,-0.002
1580,5.975,-0.042,-0.001
1581,5.976,-0.015,0.002
1582,5.977,-0.048,-0.004
1583,5.978,-0.028,-0.011
1584,5.979,0.086,-0.003
1585,5.98,0.11,0.008
1586,5.981,0.009,0.01
1587,5.982,0.018,0.003
1588,5.983,-0.02,0.006
1589,5.984,-0.004,0.004
1590,5.985,0.013,0.004
1591,5.986,-0.013,0.003
1592,5.987,-0.08,0.002
1593,5.988,-0.112,0.004
1594,5.989,-0.075,0.005
1595,5.99,0.051,0.006
1596,5.991,0.186,0.006
1597,5.992,0.161,0.003
1598,5.993,0.131,-0.001
1599,5.994,0.055,-0.002
1600,5.995,-0.037,-0.002
1601,5.996,-0.191,-0.001
1602,5.997,-0.072,-0.008
1603,5.998,0.088,-0.021
1604,5.999,0.092,-0.015
1605,6.0,0.093,-0.005
1606,6.001,0.119,-0.003
1607,6.002,0.09,-0.004
1608,6.003,0.192,-0.005
1609,6.004,0.153,-0.005
1610,6.005,0.019,-0.003
1611,6.006,0.037,0.001
1612,6.007,-0.006,-0.001
1613,6.008,-0.018,0.0
1614,6.009,0.039,0.001
1615,6.01,0.028,0.004
1616,6.011,-0.113,0.001
1617,6.012,-0.16,-0.002
1618,6.013,-0.213,-0.002
1619,6.014,-0.152,0.0
1620,6.015,-0.192,-0.003
1621,6.016,-0.445,-0.007
1622,6.017,-0.552,-0.012
1623,6.018,-0.631,-0.025
1624,6.019,-0.726,-0.017
1625,6.02,-0.486,0.0
1626,6.021,0.089,0.007
1627,6.022,0.222,0.007
1628,6.023,0.128,0.014
1629,6.024,0.605,0.01
1630,6.025,0.851,0.011
1631,6.026,0.387,0.014
1632,6.027,0.072,0.014
1633,6.028,0.195,0.019
1634,6.029,0.163,0.015
1635,6.03,0.063,0.012
1636,6.031,0.085,0.003
1637,6.032,-0.002,0.004
1638,6.033,0.048,0.006
1639,6.034,0.218,0.007
1640,6.035,0.149,0.001
1641,6.036,0.091,-0.01
1642,6.037,0.064,-0.022
1643,6.038,0.058,-0.029
1644,6.039,0.093,-0.018
1645,6.04,0.098,0.001
1646,6.041,0.06,0.005
1647,6.042,0.067,0.005
1648,6.043,0.146,0.009
1649,6.044,0.073,0.008
1650,6.045,-0.114,0.008
1651,6.046,-0.188,0.006
1652,6.047,-0.225,0.005
1653,6.048,-0.264,0.006
1654,6.049,-0.121,0.006
1655,6.05,0.175,0.009
1656,6.051,0.191,0.008
1657,6.052,0.162,0.003
1658,6.053,0.172,-0.004
1659,6.054,0.083,-0.004
1660,6.055,-0.035,-0.007
1661,6.056,-0.152,-0.006
1662,6.057,-0.216,-0.011
1663,6.058,-0.068,-0.021
1664,6.059,0.093,-0.013
1665,6.06,0.065,0.005
1666,6.061,-0.06,0.009
1667,6.062,-0.139,0.007
1668,6.063,-0.138,0.009
1669,6.064,-0.229,0.009
1670,6.065,-0.279,0.011
1671,6.066,-0.174,0.009
1672,6.067,-0.12,0.009
1673,6.068,-0.112,0.006
1674,6.069,-0.06,0.0
1675,6.07,-0.105,-0.001
1676,6.071,-0.069,-0.004
1677,6.072,0.002,-0.005
1678,6.073,0.009,-0.007
1679,6.074,0.077,-0.004
1680,6.075,0.242,-0.007
1681,6.076,0.25,-0.006
1682,6.077,0.165,-0.008
1683,6.078,0.1,-0.016
1684,6.079,-0.045,-0.01
1685,6.08,-0.25,0.003
1686,6.081,-0.417,0.007
1687,6.082,-0.311,0.004
1688,6.083,0.081,0.003
1689,6.084,0.407,0.0
1690,6.085,0.289,-0.002
1691,6.086,0.021,-0.003
1692,6.087,0.112,-0.001
1693,6.088,0.086,0.004
1694,6.089,-0.008,0.003
1695,6.09,-0.217,0.003
1696,6.091,-0.323,0.0
1697,6.092,-0.165,0.0
1698,6.093,-0.314,0.0
1699,6.094,-0.471,0.001
1700,6.095,-0.304,0.001
1701,6.096,0.137,-0.001
1702,6.097,0.367,-0.008
1703,6.098,0.287,-0.023
1704,6.099,0.221,-0.013
1705,6.1,0.164,0.0
1706,6.101,0.129,0.006
1707,6.102,0.029,0.003
1708,6.103,0.102,0.004
1709,6.104,0.054,0.004
1710,6.105,-0.056,0.005
1711,6.106,-0.143,0.006
1712,6.107,-0.129,0.007
1713,6.108,-0.122,0.01
1714,6.109,-0.073,0.009
1715,6.11,0.135,0.012
1716,6.111,0.17,0.012
1717,6.112,0.082,0.01
1718,6.113,0.212,0.008
1719,6.114,0.408,0.012
1720,6.115,0.306,0.009
1721,6.116,0.124,0.007
1722,6.117,0.016,0.001
1723,6.118,-0.105,-0.009
1724,6.119,-0.11,-0.002
1725,6.12,-0.046,0.015
1726,6.121,-0.027,0.018
1727,6.122,-0.082,0.017
1728,6.123,-0.045,0.016
1729,6.124,-0.185,0.014
1730,6.125,-0.188,0.013
1731,6.126,-0.043,0.012
1732,6.127,0.191,0.015
1733,6.128,0.291,0.016
1734,6.129,0.155,0.015
1735,6.13,0.099,0.017
1736,6.131,0.065,0.014
1737,6.132,0.125,0.012
1738,6.133,0.104,0.006
1739,6.134,0.075,0.009
1740,6.135,-0.063,0.008
1741,6.136,-0.039,0.007
1742,6.137,0.07,-0.001
1743,6.138,0.162,-0.012
1744,6.139,0.094,-0.004
1745,6.14,-0.03,0.012
1746,6.141,-0.111,0.018
1747,6.142,-0.209,0.014
1748,6.143,-0.325,0.011
1749,6.144,-0.13,0.008
1750,6.145,0.104,0.003
1751,6.146,0.027,0.0
1752,6.147,-0.083,-0.002
1753,6.148,-0.107,-0.001
1754,6.149,-0.03,-0.001
1755,6.15,-0.105,0.0
1756,6.151,-0.246,0.0
1757,6.152,-0.381,0.002
1758,6.153,-0.514,0.0
1759,6.154,-0.545,0.0
1760,6.155,-0.1,-0.003
1761,6.156,0.091,-0.011
1762,6.157,0.0,-0.019
1763,6.158,0.374,-0.03
1764,6.159,0.537,-0.024
1765,6.16,0.228,-0.011
1766,7.06,-0.031,0.014
1767,7.061,-0.035,0.017
1768,7.062,-0.046,0.015
1769,7.063,-0.034,0.014
1770,7.064,-0.001,0.011
1771,7.065,0.067,0.008
1772,7.066,0.095,0.004
1773,7.067,0.076,0.009
1774,7.068,0.067,0.008
1775,7.069,0.056,0.008
1776,7.07,0.039,0.008
1777,7.071,0.029,0.007
1778,7.072,0.017,0.005
1779,7.073,0.01,0.0
1780,7.074,0.007,0.0
1781,7.075,0.004,0.001
1782,7.076,0.0,0.002
1783,7.077,-0.01,-0.002
1784,7.078,-0.023,-0.007
1785,7.079,-0.018,-0.002
1786,7.08,-0.01,0.003
1787,7.081,-0.013,0.005
1788,7.082,-0.014,0.004
1789,7.083,-0.014,0.003
1790,7.084,-0.023,0.001
1791,7.085,-0.025,0.001
1792,7.086,-0.037,0.001
1793,7.087,-0.048,0.0
1794,7.088,-0.049,0.0
1795,7.089,-0.031,0.004
1796,7.09,0.03,0.003
1797,7.091,0.088,0.001
1798,7.092,0.069,-0.002
1799,7.093,0.014,-0.004
1800,7.094,-0.013,0.0
1801,7.095,-0.053,-0.001
1802,7.096,-0.1,0.0
1803,7.097,-0.129,-0.004
1804,7.098,-0.085,-0.009
1805,7.099,0.065,-0.006
1806,7.1,0.119,-0.001
1807,7.101,0.098,0.0
1808,7.102,0.067,-0.004
1809,7.103,0.034,-0.004
1810,7.104,0.032,-0.007
1811,7.105,0.008,-0.007
1812,7.106,0.012,-0.007
1813,7.107,-0.01,-0.002
1814,7.108,-0.015,0.0
1815,7.109,-0.026,0.003
1816,7.11,-0.042,0.003
1817,7.111,-0.041,0.001
1818,7.112,-0.052,-0.002
1819,7.113,-0.024,-0.005
1820,7.114,0.037,-0.001
1821,7.115,0.123,-0.004
1822,7.116,0.135,-0.003
1823,7.117,0.083,-0.008
1824,7.118,0.022,-0.012
1825,7.119,-0.025,-0.004
1826,7.12,-0.009,-0.001
1827,7.121,0.014,-0.001
